"severity","dimension","code","name","stage","detail"
"debt","deepVerification.notApproved","2440","ぐるなび","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2445","タカミヤ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2449","プラップジャパン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","244A","グロースエクスパートナーズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2454","オールアバウト","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2459","アウンコンサルティング","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","245A","ＩＮＧＳ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2461","ファンコミュニケーションズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2462","ライク","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2464","Ａｏｂａ‐ＢＢＴ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2469","ヒビノ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","246A","アスア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2471","エスプール","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2475","ＷＤＢホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2477","手間いらず","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2479","ジェイテック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","247A","Ａｉロボティクス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2480","システム・ロケーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2481","タウンニュース社","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2483","翻訳センター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2484","出前館","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2485","ティア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2488","ＪＴＰ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2489","アドウェイズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","248A","キッズスター","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2491","バリューコマース","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2492","インフォマート","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2493","イーサポートリンク","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2497","ユナイテッド","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2498","オリエンタルコンサルタンツホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2499","日本和装ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2501","サッポロホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2502","アサヒグループホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","2503","キリンホールディングス","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","250A","シマダヤ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2531","宝ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2533","オエノンホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","253A","ＥＴＳグループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","254A","ＡＩフュージョンキャピタルグループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","255A","ジーエルテクノホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","256A","飛島ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2573","北海道コカ・コーラボトリング","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2579","コカ・コーラ ボトラーズジャパンホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2585","ライフドリンク カンパニー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2586","フルッタフルッタ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2587","サントリービバレッジ&フード","core","status=not_started, stars=3"
"debt","deepVerification.notApproved","2588","プレミアムウォーターホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2590","ダイドーグループホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2593","伊藤園","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2594","キーコーヒー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2597","ユニカフェ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2602","日清オイリオグループ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2607","不二製油","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2612","かどや製油","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2613","Ｊ－オイルミルズ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","261A","日水コン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","262A","インターメスティック","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","264A","Ｓｃｈｏｏ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2652","まんだらけ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2653","イオン九州","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2654","アスモ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2656","ベクターホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2659","サンエー","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","265A","Ｈｍｃｏｍｍ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2664","カワチ薬品","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2666","オートウェーブ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2667","イメージ ワン","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2668","タビオ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2669","カネ美食品","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2670","エービーシー・マート","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2673","夢みつけ隊","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2674","ハードオフコーポレーション","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2676","高千穂交易","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2678","アスクル","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2681","ゲオホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2683","魚喜","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2685","アンドエスティＨＤ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2687","シー・ヴイ・エス・ベイエリア","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2689","オルバヘルスケアホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","268A","リガク・ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2693","ＹＫＴ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2694","焼肉坂井ホールディングス","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2695","くら寿司","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2698","キャンドゥ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","269A","Ｓａｐｅｅｔ","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2700","木徳神糧","core","status=not_started, stars=2"
"debt","deepVerification.notApproved","2702","日本マクドナルドホールディングス","core","status=not_started, stars=3"
