"code","name","market","industry","stage","deepVerified","provisionalCandidate","templateLike","formalPlan","financialStatementSource","administrativeDocument","pageEvidence","genericMetricFields","specificMetricFields","progressConnected","withinThreeYears","phaseScore","document","planPublishedDate","sourceUrl","templatePatternIds"
"4310","ドリームインキュベータ","Prime","サービス業","core","false","false","true","false","true","false","3","5","0","true","true","23","2026年3月期 決算説明会資料","2026-05-15","https://www2.jpx.co.jp/disc/43100/140120260514532384.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4317","レイ","Standard","サービス業","core","false","false","true","false","true","false","4","3","0","true","true","28","令和9年2月期第1四半期決算短信〔日本基準〕(連結)","2026-07-14","https://www2.jpx.co.jp/disc/43170/140120260714592753.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4318","クイック","Prime","サービス業","core","false","false","true","false","false","false","3","2","0","true","true","68","「資本コストや株価を意識した経営の実現に向けた対応」に関するお知らせ","2026-05-12","https://www2.jpx.co.jp/disc/43180/140120260512525776.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4323","日本システム技術","Prime","情報・通信業","core","false","true","true","true","false","false","3","5","0","true","true","103","中期経営計画の策定に関するお知らせ","2026-05-14","https://www2.jpx.co.jp/disc/43230/140120260514531796.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4324","電通グループ","Prime","サービス業","core","false","false","false","true","false","false","0","0","5","true","true","154","中期経営計画2025-2027","2025-02-14","https://www.group.dentsu.com/jp/ir/common/pdf/MTMP2025-2027J.pdf",""
"4326","インテージホールディングス","Prime","情報・通信業","core","false","true","true","true","false","false","5","5","0","true","true","94","2023年6月期決算の状況および第14次中期経営計画","2023-08-09","https://www2.jpx.co.jp/disc/43260/140120230808537711.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4331","テイクアンドギヴ・ニーズ","Prime","サービス業","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年12月期 第1四半期決算説明資料","2026-05-13","https://www2.jpx.co.jp/disc/43310/140120260513529488.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4337","ぴあ","Prime","サービス業","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期 決算短信[日本基準](連結)","2026-05-14","https://www2.jpx.co.jp/disc/43370/140120260513531088.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4341","西菱電機","Standard","サービス業","core","false","true","true","true","false","false","3","3","0","true","true","93","中期経営計画の策定に関するお知らせ","2024-08-23","https://www2.jpx.co.jp/disc/43410/140120240821574635.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4343","イオンファンタジー","Prime","サービス業","core","false","true","true","true","false","false","4","5","0","true","true","107","「中期経営計画(2026年度~2030年度)」策定に関するお知らせ","2026-04-09","https://www2.jpx.co.jp/disc/43430/140120260409500815.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4344","ソースネクスト","Prime","情報・通信業","core","false","false","true","false","true","false","3","3","0","true","true","23","2026年12月期第1四半期決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/43440/140120260514532319.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4345","シーティーエス","Prime","サービス業","core","false","true","true","true","false","false","5","4","0","true","true","111","中期経営計画(2027年3月期~2029年3月期)策定に関するお知らせ","2026-04-28","https://www2.jpx.co.jp/disc/43450/140120260428512684.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4346","NEXYZ.Group","Standard","その他金融業","core","false","true","true","true","false","false","3","2","0","true","false","80","本年度 中期経営計画の策定に関するお知らせ","2022-12-15","https://www2.jpx.co.jp/disc/43460/140120221215579174.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4347","ブロードメディア","Standard","サービス業","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年3月期決算短信〔日本基準〕(連結)","2026-05-12","https://www2.jpx.co.jp/disc/43470/140120260409501055.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4350","メディカルシステムネットワーク","Standard","小売業","core","false","false","true","true","true","false","5","5","0","true","true","66","2026年3月期 通期決算説明資料・第7次中期経営計画","2026-05-08","https://www2.jpx.co.jp/disc/43500/140120260507518650.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4351","山田再生系債権回収総合事務所","Standard","その他金融業","core","false","false","true","false","true","false","4","3","0","true","true","27","2026年12月期 第1四半期決算短信〔日本基準〕(連結)","2026-05-11","https://www2.jpx.co.jp/disc/43510/140120260427511659.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4360","マナック・ケミカル・パートナーズ","Standard","化学","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-14","https://www2.jpx.co.jp/disc/43600/140120260501516521.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4361","川口化学工業","Standard","化学","core","false","false","true","false","true","false","4","3","0","true","true","28","2026年11月期第2四半期(中間期)決算短信〔日本基準〕(連結)","2026-07-03","https://www2.jpx.co.jp/disc/43610/140120260702586708.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4362","日本精化","Prime","化学","core","false","true","true","true","false","false","3","5","0","true","true","97","(訂正)「中期経営計画見直し説明資料」の一部訂正に関するお知らせ","2025-06-03","https://www2.jpx.co.jp/disc/43620/140120250603579189.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4365","松本油脂製薬","Standard","化学","core","false","false","true","false","true","false","3","4","0","true","true","23","2026年3月期 決算短信〔日本基準〕(連結)","2026-05-15","https://www2.jpx.co.jp/disc/43650/140120260514531737.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4366","ダイトーケミックス","Standard","化学","core","false","true","true","true","false","false","3","5","0","true","true","103","中期経営計画の更新に関するお知らせ","2026-05-11","https://www2.jpx.co.jp/disc/43660/140120260508519493.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|generic_page_evidence|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
"4367","広栄化学","Standard","化学","core","false","false","true","false","true","false","4","4","0","true","true","27","2026年3月期決算短信〔日本基準〕(非連結)","2026-05-13","https://www2.jpx.co.jp/disc/43670/140120260512526421.pdf","generic_metric_confirmation|refer_to_original_for_definition|generic_period|generic_topics_statement|automatic_extraction_not_comparable|generic_primary_evidence_count|generic_jpx_summary"
